from_totally_fake_account,month,total_monthly_spent
71841,3,1845.6100000000001
71841,4,1446.3799999999999
71841,5,1442.6200000000001
71841,6,1706.83
71841,7,1569.1
71841,8,2006.21
71841,9,1387.54
71841,10,1230.46
71841,11,1837.2
71841,12,2179.3
71859,1,2723.64
71859,2,1983.26
71859,3,2197.25
71859,4,1943.1399999999999
71859,5,2436.94
71859,6,1852.1
71859,7,2015.32
71859,8,2402.2400000000002
71859,9,2336.48
71859,10,2766.74
71859,11,1679.34
71859,12,2703.33
71899,1,1322.44
71899,2,1403.0
71899,3,1939.84
71899,4,1752.26
71899,5,1688.71
71899,6,1672.27
71899,7,1881.87
71899,8,1741.4
71899,9,1424.27
71899,10,1802.06
71899,11,1465.26
71899,12,2139.25
71909,1,1206.84
71909,2,1132.4
71909,3,1474.64
71909,4,1341.53
71909,5,1334.9
71909,6,1297.5
71909,7,1085.81
71909,8,1147.55
71909,9,1511.85
71909,10,1357.64
71909,11,1419.01
71909,12,1624.21
71920,1,1128.73
71920,2,1359.46
71920,3,1540.41
71920,4,1510.6200000000001
71920,5,1358.88
71920,6,1662.54
71920,7,1391.37
71920,8,1656.43
71920,9,1544.82
71920,10,1638.98
71920,11,1306.45
71920,12,1998.44
71928,1,3100.48
71928,2,2116.7400000000002
71928,3,2364.7
71928,4,3247.78
71928,5,3055.97
71928,6,1963.54
71928,7,2839.7200000000003
71928,8,2115.6
71928,9,3047.36
71928,10,3063.5499999999997
71928,11,3006.2
71928,12,3966.4
71939,1,2109.06
71939,2,1797.35
71939,3,1662.61
71939,4,1396.89
71939,5,2280.43
71939,6,1898.7
71939,7,1539.72
71939,8,1583.77
71939,9,1424.44
71939,10,1547.46
71939,11,1832.74
71939,12,2109.13
71988,1,2126.69
71988,2,1974.78
71988,3,2184.97
71988,4,2135.41
71988,5,2137.11
71988,6,2390.7
71988,7,2005.59
71988,8,1825.3
71988,9,2637.55
71988,10,2375.87
71988,11,1934.4
71988,12,2192.87
71991,1,2534.38
71991,2,1345.67
71991,3,2848.53
71991,4,1803.21
71991,5,1802.6
71991,6,1981.17
71991,7,1384.24
71991,8,1778.85
71991,9,1617.55
71991,10,1746.52
71991,11,1952.67
71991,12,2512.83
72034,1,2740.07
72034,2,2863.7999999999997
72034,3,3073.0099999999998
72034,4,2365.31
72034,5,3085.19
72034,6,2853.48
72034,7,2786.04
72034,8,2904.5099999999998
72034,9,2290.06
72034,10,2767.06
72034,11,2733.1
72034,12,4064.46
72043,1,1328.22
72043,2,2000.3
72043,3,1304.27
72043,4,1330.4
72043,5,1889.82
72043,6,1489.32
72043,7,1620.58
72043,8,1861.86
72043,9,1343.84
72043,10,1966.59
72043,11,1535.72
72043,12,2203.38
72055,1,800.49
72055,2,828.31
72055,3,824.0
72055,4,1042.32
72055,5,937.47
72055,6,1165.61
72055,7,1141.3799999999999
72055,8,1305.04
72055,9,1163.9099999999999
72055,10,935.57
72055,11,1177.1399999999999
72055,12,1174.56
72066,1,1538.56
72066,2,2003.56
72066,3,1546.22
72066,4,1965.99
72066,5,1963.04
72066,6,1605.55
72066,7,1618.02
72066,8,1938.42
72066,9,1662.22
72066,10,1817.15
72066,11,2220.71
72066,12,3019.42
72075,1,1364.06
72075,2,1388.4
72075,3,1544.47
72075,4,1232.47
72075,5,1361.64
72075,6,1517.76
72075,7,1422.72
72075,8,1412.41
72075,9,1328.1399999999999
72075,10,1541.16
72075,11,1794.59
72075,12,1612.07
72112,1,1843.7
72112,2,1855.64
72112,3,1612.8500000000001
72112,4,1762.43
72112,5,1760.82
72112,6,1948.32
72112,7,1739.55
72112,8,1863.48
72112,9,1914.05
72112,10,1797.01
72112,11,1582.01
72112,12,2228.9
72121,1,3205.79
72121,2,2549.19
72121,3,3233.6
72121,4,2909.06
72121,5,2096.77
72121,6,1987.99
72121,7,2610.72
72121,8,2820.2
72121,9,2737.3
72121,10,3335.66
72121,11,2668.53
72121,12,3355.82
72132,1,1394.75
72132,2,1171.6
72132,3,1211.94
72132,4,1042.42
72132,5,1139.75
72132,6,1148.8
72132,7,875.59
72132,8,1183.79
72132,9,1009.53
72132,10,978.26
72132,11,859.68
72132,12,1214.27
72137,1,1764.52
72137,2,1437.16
72137,3,1576.18
72137,4,1511.81
72137,5,1734.02
72137,6,1610.89
72137,7,1508.2
72137,8,1709.2
72137,9,1654.6499999999999
72137,10,1589.45
72137,11,1564.62
72137,12,1911.04
72151,1,2367.64
72151,2,2173.7000000000003
72151,3,2297.9300000000003
72151,4,2902.71
72151,5,2555.29
72151,6,2922.33
72151,7,2464.11
72151,8,2866.7200000000003
72151,9,2659.95
72151,10,2648.13
72151,11,2271.62
72151,12,2719.67
72164,1,1161.07
72164,2,1193.83
72164,3,1710.18
72164,4,1420.19
72164,5,1445.64
72164,6,1551.15
72164,7,1609.08
72164,8,2185.54
72164,9,1371.87
72164,10,1541.83
72164,11,1530.32
72164,12,2063.46
72166,1,2159.97
72166,2,1682.23
72166,3,2091.47
72166,4,1798.71
72166,5,1601.65
72166,6,1931.5
72166,7,1910.0900000000001
72166,8,1958.76
72166,9,2176.1
72166,10,1583.1
72166,11,1661.75
72166,12,1854.72
72167,1,1381.96
72167,2,1648.46
72167,3,1841.6100000000001
72167,4,1501.53
72167,5,1982.99
72167,6,1752.49
72167,7,1076.05
72167,8,1398.95
72167,9,1730.63
72167,10,1603.23
72167,11,1326.72
72167,12,1614.7
72174,1,2202.62
72174,2,2266.21
72174,3,2407.83
72174,4,2515.26
72174,5,2016.1699999999998
72174,6,2504.01
72174,7,2622.14
72174,8,2431.03
72174,9,2026.3700000000001
72174,10,3040.7
72174,11,1939.3799999999999
72174,12,2200.79
72182,1,2870.3199999999997
72182,2,2317.43
72182,3,2298.64
72182,4,2290.46
72182,5,2798.2
72182,6,2679.58
72182,7,2060.22
72182,8,1997.88
72182,9,2218.52
72182,10,2781.96
72182,11,2022.32
72182,12,4106.95
72198,1,1992.01
72198,2,2197.65
72198,3,1889.99
72198,4,1838.46
72198,5,2280.33
72198,6,1640.3899999999999
72198,7,1441.53
72198,8,2054.87
72198,9,2279.39
72198,10,1523.52
72198,11,2084.24
72198,12,1955.5800000000002
72206,1,2064.3
72206,2,1646.98
72206,3,1960.6299999999999
72206,4,1895.8
72206,5,1852.82
72206,6,1943.8899999999999
72206,7,2049.05
72206,8,1722.56
72206,9,2083.91
72206,10,1757.1799999999998
72206,11,1697.85
72206,12,2149.04
72226,1,1814.29
72226,2,1643.68
72226,3,1632.67
72226,4,1326.83
72226,5,1494.34
72226,6,1815.8500000000001
72226,7,2119.3
72226,8,1191.77
72226,9,1442.63
72226,10,1421.63
72226,11,1907.15
72226,12,2655.26
72248,1,2016.93
72248,2,1759.86
72248,3,1775.65
72248,4,1762.46
72248,5,1736.01
72248,6,1993.46
72248,7,1754.39
72248,8,1748.46
72248,9,1192.85
72248,10,1420.78
72248,11,1626.36
72248,12,1941.8799999999999
72253,1,1896.05
72253,2,2781.33
72253,3,1856.6200000000001
72253,4,2234.29
72253,5,1920.51
72253,6,2566.22
72253,7,2125.63
72253,8,2355.9
72253,9,2004.17
72253,10,2865.4
72253,11,2017.77
72253,12,2569.8399999999997
72256,1,1619.98
72256,2,1434.23
72256,3,1815.1100000000001
72256,4,1435.07
72256,5,2171.55
72256,6,1500.51
72256,7,2021.02
72256,8,2013.46
72256,9,1677.79
72256,10,1312.69
72256,11,1806.22
72256,12,1896.66
72272,1,1731.3400000000001
72272,2,1712.05
72272,3,1609.06
72272,4,1399.55
72272,5,1787.81
72272,6,1473.25
72272,7,1434.19
72272,8,1820.58
72272,9,1285.69
72272,10,1498.27
72272,11,1505.84
72272,12,1730.55
72283,1,2517.9300000000003
72283,2,3276.5099999999998
72283,3,2646.23
72283,4,2896.5
72283,5,3011.3
72283,6,2697.19
72283,7,3392.14
72283,8,3270.12
72283,9,2429.48
72283,10,2386.06
72283,11,3464.86
72283,12,3819.04
72295,1,1592.61
72295,2,1559.11
72295,3,1718.13
72295,4,1624.14
72295,5,1612.89
72295,6,1684.74
72295,7,1701.1299999999999
72295,8,1589.35
72295,9,1429.06
72295,10,2004.58
72295,11,1541.4
72295,12,2290.63
72301,1,1399.05
72301,2,971.87
72301,3,1388.58
72301,4,1583.6000000000001
72301,5,1467.3700000000001
72301,6,1095.8700000000001
72301,7,1261.93
72301,8,1444.94
72301,9,1007.7
72301,10,1537.26
72301,11,1393.83
72301,12,1694.19
72302,1,1971.45
72302,2,3016.5499999999997
72302,3,1870.07
72302,4,2034.14
72302,5,2052.52
72302,6,2399.39
72302,7,3088.7
72302,8,2247.79
72302,9,2577.84
72302,10,2597.49
72302,11,1607.4
72302,12,3459.01
72306,1,1989.19
72306,2,2080.47
72306,3,2175.63
72306,4,1991.4199999999998
72306,5,2128.68
72306,6,2188.41
72306,7,1961.32
72306,8,2116.06
72306,9,2073.6
72306,10,2615.41
72306,11,2149.39
72306,12,2165.22
72323,1,1644.8200000000002
72323,2,2801.29
72323,3,1952.32
72323,4,2075.2000000000003
72323,5,1906.8899999999999
72323,6,2518.6
72323,7,2516.6600000000003
72323,8,2868.91
72323,9,2172.45
72323,10,1731.98
72323,11,3112.6800000000003
72323,12,2987.19
72327,1,1750.07
72327,2,1969.1299999999999
72327,3,1568.36
72327,4,1702.85
72327,5,1660.6
72327,6,1492.28
72327,7,1913.53
72327,8,1745.42
72327,9,1435.42
72327,10,2133.75
72327,11,1828.56
72327,12,2254.94
72347,1,1704.8899999999999
72347,2,1462.91
72347,3,1534.05
72347,4,1460.45
72347,5,1681.75
72347,6,1446.71
72347,7,1473.83
72347,8,1568.09
72347,9,1346.07
72347,10,1746.37
72347,11,2033.38
72347,12,2158.95
72352,1,1999.33
72352,2,1663.1299999999999
72352,3,1804.89
72352,4,1754.2
72352,5,1785.52
72352,6,1661.18
72352,7,1687.46
72352,8,1688.73
72352,9,1687.81
72352,10,1654.35
72352,11,1597.55
72352,12,2087.45
72370,1,1539.59
72370,2,1426.79
72370,3,1474.33
72370,4,1539.29
72370,5,1940.69
72370,6,1696.52
72370,7,1815.29
72370,8,1907.86
72370,9,1252.51
72370,10,1859.43
72370,11,2126.04
72370,12,2088.46
72374,1,2098.97
72374,2,3358.17
72374,3,3255.95
72374,4,2714.57
72374,5,1972.1399999999999
72374,6,2358.67
72374,7,2573.98
72374,8,2607.2400000000002
72374,9,2580.15
72374,10,2643.97
72374,11,2891.4
72374,12,3536.77
72378,1,1653.95
72378,2,1119.06
72378,3,1036.71
72378,4,988.1899999999999
72378,5,1431.76
72378,6,1238.04
72378,7,1180.25
72378,8,1371.1399999999999
72378,9,1253.54
72378,10,1112.51
72378,11,1467.91
72378,12,1951.6
72438,1,1504.38
72438,2,1167.39
72438,3,1438.18
72438,4,1512.8
72438,5,1870.1100000000001
72438,6,1404.38
72438,7,950.31
72438,8,1559.88
72438,9,1078.26
72438,10,1722.6200000000001
72438,11,1242.59
72438,12,2091.54
72470,1,2200.95
72470,2,2542.45
72470,3,2396.8599999999997
72470,4,2324.88
72470,5,3308.85
72470,6,2561.65
72470,7,2612.3599999999997
72470,8,2624.33
72470,9,3113.19
72470,10,2701.72
72470,11,2957.23
72470,12,3403.06
72473,1,1880.42
72473,2,1649.04
72473,3,1654.91
72473,4,1540.71
72473,5,1499.81
72473,6,1677.95
72473,7,1828.97
72473,8,1761.79
72473,9,1882.75
72473,10,1942.79
72473,11,1378.35
72473,12,2207.13
72491,1,1229.08
72491,2,1376.33
72491,3,1801.56
72491,4,1378.12
72491,5,1358.34
72491,6,1342.82
72491,7,1755.28
72491,8,1656.36
72491,9,1807.25
72491,10,1393.61
72491,11,1663.42
72491,12,2107.87
72532,1,1677.68
72532,2,1910.0500000000002
72532,3,1695.14
72532,4,2448.23
72532,5,2501.91
72532,6,2731.02
72532,7,1862.9299999999998
72532,8,2501.15
72532,9,2548.65
72532,10,2185.81
72532,11,2751.71
72532,12,2316.55
72541,1,3087.7799999999997
72541,2,2106.42
72541,3,2863.23
72541,4,2669.1000000000004
72541,5,2349.2799999999997
72541,6,2580.0499999999997
72541,7,3072.16
72541,8,2524.38
72541,9,2526.91
72541,10,2769.06
72541,11,2068.01
72541,12,3047.87
72568,1,1398.75
72568,2,968.32
72568,3,1557.28
72568,4,1438.53
72568,5,1344.73
72568,6,1308.32
72568,7,1322.73
72568,8,1871.64
72568,9,1174.9
72568,10,1755.57
72568,11,1789.74
72568,12,1621.49
72576,1,2040.68
72576,2,2033.91
72576,3,1870.0
72576,4,2283.83
72576,5,2281.85
72576,6,1381.51
72576,7,1241.77
72576,8,1560.15
72576,9,1721.49
72576,10,2224.0
72576,11,1571.18
72576,12,2727.85
72581,1,882.14
72581,2,841.63
72581,3,1314.83
72581,4,1142.92
72581,5,1003.6899999999999
72581,6,1843.9
72581,7,1142.62
72581,8,1130.99
72581,9,1109.85
72581,10,1190.33
72581,11,989.39
72581,12,1072.98
72587,1,1353.9
72587,2,1420.03
72587,3,1647.33
72587,4,1285.46
72587,5,1555.92
72587,6,1215.16
72587,7,1491.81
72587,8,1445.15
72587,9,1608.04
72587,10,1212.78
72587,11,1508.32
72587,12,1827.6100000000001
72614,1,2375.01
72614,2,2926.46
72614,3,3104.34
72614,4,3045.73
72614,5,2832.35
72614,6,2912.1
72614,7,3234.98
72614,8,2818.87
72614,9,3313.28
72614,10,2119.52
72614,11,3093.35
72614,12,3336.81
72646,1,1800.6
72646,2,1909.08
72646,3,1705.71
72646,4,2029.86
72646,5,1956.08
72646,6,1865.18
72646,7,2129.06
72646,8,1609.06
72646,9,1848.59
72646,10,1691.16
72646,11,1631.71
72646,12,2675.96
72647,1,1752.91
72647,2,1692.31
72647,3,1337.77
72647,4,1828.28
72647,5,1788.69
72647,6,1534.87
72647,7,1830.94
72647,8,1521.23
72647,9,1483.3600000000001
72647,10,1567.79
72647,11,1387.97
72647,12,2338.99
72654,1,1092.31
72654,2,1270.42
72654,3,1522.19
72654,4,1083.79
72654,5,1311.94
72654,6,912.66
72654,7,1454.8700000000001
72654,8,1754.77
72654,9,1058.36
72654,10,1104.99
72654,11,1420.13
72654,12,2042.01
72657,1,1455.66
72657,2,1624.44
72657,3,1623.09
72657,4,1472.52
72657,5,1640.24
72657,6,1724.72
72657,7,1769.02
72657,8,1986.93
72657,9,1692.92
72657,10,1653.24
72657,11,1232.29
72657,12,2151.02
72662,1,1493.68
72662,2,1244.75
72662,3,1481.24
72662,4,1465.9099999999999
72662,5,1401.21
72662,6,1281.1599999999999
72662,7,1360.8
72662,8,1173.08
72662,9,1288.6
72662,10,1501.12
72662,11,1590.17
72662,12,1455.27
72682,1,1779.17
72682,2,1628.5
72682,3,2017.67
72682,4,1603.62
72682,5,1972.46
72682,6,1488.6
72682,7,1778.56
72682,8,1465.03
72682,9,1259.48
72682,10,1650.09
72682,11,1583.45
72682,12,2346.61
72700,1,1511.26
72700,2,1876.91
72700,3,1628.48
72700,4,1252.51
72700,5,1672.26
72700,6,1494.43
72700,7,1442.64
72700,8,1401.0400000000002
72700,9,1416.3000000000002
72700,10,1683.9
72700,11,1375.81
72700,12,1569.7500000000002
72704,1,1460.05
72704,2,1080.68
72704,3,971.73
72704,4,1099.77
72704,5,1499.94
72704,6,1095.5
72704,7,1153.4
72704,8,1258.98
72704,9,1177.06
72704,10,1431.68
72704,11,1462.9
72704,12,1929.89
72708,1,1283.42
72708,2,1103.11
72708,3,1261.51
72708,4,1393.98
72708,5,1271.62
72708,6,1092.35
72708,7,1206.65
72708,8,1304.45
72708,9,1157.23
72708,10,1246.37
72708,11,1337.47
72708,12,1477.98
72720,1,2580.93
72720,2,2022.97
72720,3,2461.88
72720,4,2346.3199999999997
72720,5,2485.53
72720,6,2543.92
72720,7,3110.7
72720,8,2667.06
72720,9,3477.77
72720,10,3072.32
72720,11,2451.79
72720,12,2416.6
72723,1,1547.55
72723,2,1654.46
72723,3,1542.77
72723,4,1504.08
72723,5,1870.54
72723,6,1470.37
72723,7,1148.43
72723,8,1736.8400000000001
72723,9,1887.41
72723,10,1572.74
72723,11,1423.98
72723,12,1649.76
72725,1,1589.06
72725,2,1134.82
72725,3,1445.3600000000001
72725,4,1503.98
72725,5,1451.1599999999999
72725,6,1466.38
72725,7,1641.26
72725,8,1832.98
72725,9,1398.68
72725,10,1261.6200000000001
72725,11,1534.1
72725,12,1498.48
72745,1,1832.41
72745,2,1851.56
72745,3,2543.02
72745,4,2834.23
72745,5,1597.0900000000001
72745,6,1736.45
72745,7,1819.97
72745,8,2197.47
72745,9,1745.25
72745,10,2217.02
72745,11,2179.7599999999998
72745,12,2420.9300000000003
72754,1,976.08
72754,2,774.86
72754,3,1000.59
72754,4,995.52
72754,5,1007.4399999999999
72754,6,861.79
72754,7,1126.91
72754,8,891.81
72754,9,912.5
72754,10,1068.29
72754,11,1126.04
72754,12,1117.71
72758,1,2759.61
72758,2,2953.71
72758,3,3410.0
72758,4,3322.35
72758,5,3130.11
72758,6,3319.96
72758,7,3721.01
72758,8,3578.71
72758,9,3825.15
72758,10,4337.59
72758,11,3682.39
72758,12,4264.53
72765,1,1611.96
72765,2,1472.4
72765,3,1965.89
72765,4,1865.0
72765,5,1969.36
72765,6,1659.47
72765,7,1825.92
72765,8,1653.67
72765,9,1426.02
72765,10,1560.8600000000001
72765,11,2182.38
72765,12,2636.07
72766,1,1291.64
72766,2,1642.62
72766,3,1792.34
72766,4,2163.27
72766,5,2621.19
72766,6,1802.58
72766,7,1649.53
72766,8,2065.97
72766,9,1970.53
72766,10,1928.39
72766,11,1875.88
72766,12,1686.6000000000001
72775,1,649.3
72775,2,861.76
72775,3,680.8100000000001
72775,4,1119.71
72775,5,1166.16
72775,6,1075.1
72775,7,893.61
72775,8,974.1
72775,9,1081.34
72775,10,954.98
72775,11,898.14
72775,12,1367.62
72789,1,1584.78
72789,2,2257.33
72789,3,1705.26
72789,4,1803.07
72789,5,1957.58
72789,6,2299.07
72789,7,1921.52
72789,8,2144.39
72789,9,1787.5700000000002
72789,10,1920.76
72789,11,2127.05
72789,12,2384.3
72818,1,1730.01
72818,2,1959.08
72818,3,1928.01
72818,4,1896.78
72818,5,1929.72
72818,6,2033.73
72818,7,1950.87
72818,8,2037.17
72818,9,1747.11
72818,10,2010.3700000000001
72818,11,1929.7
72818,12,2051.66
72831,1,805.46
72831,2,1486.81
72831,3,641.53
72831,4,1195.91
72831,5,985.85
72831,6,957.8
72831,7,886.88
72831,8,1071.83
72831,9,1093.28
72831,10,759.03
72831,11,653.53
72831,12,1290.4
72881,1,1646.27
72881,2,965.77
72881,3,1485.01
72881,4,1836.03
72881,5,1121.86
72881,6,1598.74
72881,7,1653.87
72881,8,1679.97
72881,9,1478.76
72881,10,1474.8
72881,11,1303.61
72881,12,1188.02
72888,1,1525.22
72888,2,1700.05
72888,3,1503.71
72888,4,1424.47
72888,5,1836.51
72888,6,1657.3
72888,7,1574.7
72888,8,1700.99
72888,9,1598.44
72888,10,1982.0
72888,11,1504.78
72888,12,2848.28
72900,1,816.28
72900,2,855.76
72900,3,1047.97
72900,4,694.9
72900,5,839.8
72900,6,727.24
72900,7,994.15
72900,8,1140.49
72900,9,1396.99
72900,10,1065.9
72900,11,775.9
72900,12,994.59
72909,1,2385.7
72909,2,1823.14
72909,3,2090.48
72909,4,3168.35
72909,5,3220.7400000000002
72909,6,1830.43
72909,7,2087.95
72909,8,2229.86
72909,9,1881.1
72909,10,2325.68
72909,11,1981.31
72909,12,3213.77
72919,1,1792.1399999999999
72919,2,1616.42
72919,3,1699.07
72919,4,1887.86
72919,5,2170.05
72919,6,1809.61
72919,7,1569.41
72919,8,1850.35
72919,9,2062.49
72919,10,1534.14
72919,11,1442.68
72919,12,2015.89
72920,1,2184.25
72920,2,1376.04
72920,3,1606.17
72920,4,1530.06
72920,5,1970.7
72920,6,1735.47
72920,7,1713.4299999999998
72920,8,1585.66
72920,9,1904.29
72920,10,1847.0
72920,11,1786.94
72920,12,2551.35
72931,1,2391.8900000000003
72931,2,2042.36
72931,3,3089.63
72931,4,2421.0
72931,5,2191.46
72931,6,2714.8
72931,7,2130.96
72931,8,3037.7999999999997
72931,9,2187.08
72931,10,3044.5299999999997
72931,11,2971.65
72931,12,3095.76
72945,1,1995.98
72945,2,1708.12
72945,3,1808.43
72945,4,1948.07
72945,5,1701.96
72945,6,1971.07
72945,7,1589.43
72945,8,1794.65
72945,9,1885.73
72945,10,1988.22
72945,11,1889.3899999999999
72945,12,2771.31
72946,1,2188.84
72946,2,2338.4500000000003
72946,3,2623.39
72946,4,1769.8300000000002
72946,5,2644.8799999999997
72946,6,1614.3700000000001
72946,7,1607.4299999999998
72946,8,1595.62
72946,9,1466.03
72946,10,2397.1699999999996
72946,11,2558.95
72946,12,2704.75
72951,1,1794.74
72951,2,2670.5899999999997
72951,3,2742.02
72951,4,2336.83
72951,5,2892.5499999999997
72951,6,2324.5099999999998
72951,7,2071.92
72951,8,2446.88
72951,9,2770.42
72951,10,3088.0
72951,11,2524.2200000000003
72951,12,2597.9
72954,1,2050.09
72954,2,1609.55
72954,3,1885.1299999999999
72954,4,1473.98
72954,5,1457.68
72954,6,1573.85
72954,7,1734.45
72954,8,1651.36
72954,9,1602.46
72954,10,1539.34
72954,11,1390.37
72954,12,2018.3600000000001
72960,1,2411.4
72960,2,3105.45
72960,3,2355.5
72960,4,2890.77
72960,5,2425.77
72960,6,2363.07
72960,7,2853.86
72960,8,2642.21
72960,9,2485.79
72960,10,3292.5
72960,11,3542.02
72960,12,4023.21
72966,1,2173.82
72966,2,2642.44
72966,3,3016.71
72966,4,2428.94
72966,5,2619.58
72966,6,2568.73
72966,7,2059.81
72966,8,2144.57
72966,9,2827.18
72966,10,2995.86
72966,11,2793.4900000000002
72966,12,3257.0499999999997
72984,1,1666.59
72984,2,1917.42
72984,3,1648.45
72984,4,1410.2
72984,5,1390.17
72984,6,1898.12
72984,7,1847.62
72984,8,1419.42
72984,9,1485.72
72984,10,1591.26
72984,11,1724.25
72984,12,2248.52
72995,1,2796.41
72995,2,3167.87
72995,3,3033.9500000000003
72995,4,3723.72
72995,5,3524.13
72995,6,3441.8399999999997
72995,7,2684.44
72995,8,3365.24
72995,9,2972.9
72995,10,3287.11
72995,11,3788.4
72995,12,4285.28
73011,1,1085.82
73011,2,1474.85
73011,3,1323.12
73011,4,1473.52
73011,5,1516.75
73011,6,1584.15
73011,7,1430.99
73011,8,1295.02
73011,9,1645.3600000000001
73011,10,1301.36
73011,11,1470.03
73011,12,2124.45
73017,1,2191.03
73017,2,1997.02
73017,3,2240.3
73017,4,2048.9
73017,5,1894.57
73017,6,1914.45
73017,7,2064.0
73017,8,2363.51
73017,9,1746.0
73017,10,2100.6
73017,11,2298.26
73017,12,2444.48
73027,1,2028.84
73027,2,2390.2000000000003
73027,3,2116.88
73027,4,1765.03
73027,5,1780.95
73027,6,2304.74
73027,7,2590.76
73027,8,1982.99
73027,9,3227.19
73027,10,2015.3600000000001
73027,11,2823.89
73027,12,2417.79
73029,1,1358.46
73029,2,1421.82
73029,3,1532.97
73029,4,1260.38
73029,5,1268.7
73029,6,1335.69
73029,7,1406.74
73029,8,1571.57
73029,9,1012.5
73029,10,1097.6299999999999
73029,11,1056.44
73029,12,1464.75
73031,1,1358.3899999999999
73031,2,652.54
73031,3,1141.74
73031,4,1436.08
73031,5,1015.33
73031,6,1163.84
73031,7,807.63
73031,8,1450.64
73031,9,1207.58
73031,10,1049.07
73031,11,1444.23
73031,12,1660.94
73068,1,1534.21
73068,2,1244.74
73068,3,1243.33
73068,4,1183.45
73068,5,1458.97
73068,6,1149.12
73068,7,1390.1100000000001
73068,8,735.12
73068,9,1275.38
73068,10,1373.85
73068,11,1451.97
73068,12,1663.36
73077,1,2890.0
73077,2,2361.26
73077,3,3588.91
73077,4,2459.12
73077,5,3195.1099999999997
73077,6,3116.36
73077,7,3130.26
73077,8,3364.5299999999997
73077,9,3230.65
73077,10,3127.0
73077,11,3581.86
73077,12,2952.46
73092,1,1830.1399999999999
73092,2,1275.27
73092,3,1693.0
73092,4,1940.17
73092,5,1651.56
73092,6,1675.28
73092,7,1598.89
73092,8,1295.13
73092,9,1744.69
73092,10,1862.02
73092,11,1284.73
73092,12,2255.9
73141,1,1468.57
73141,2,1290.83
73141,3,1978.32
73141,4,1587.52
73141,5,1680.2
73141,6,1981.51
73141,7,1791.67
73141,8,2287.01
73141,9,1818.84
73141,10,1752.07
73141,11,1130.4
73141,12,1928.33
73142,1,1201.47
73142,2,873.9
73142,3,990.82
73142,4,904.97
73142,5,721.5
73142,6,764.01
73142,7,864.75
73142,8,932.8
73142,9,988.9200000000001
73142,10,1205.2
73142,11,1125.65
73142,12,1077.53
73146,1,1379.17
73146,2,1443.98
73146,3,1582.53
73146,4,1373.72
73146,5,1610.24
73146,6,1365.17
73146,7,1132.9299999999998
73146,8,1404.78
73146,9,937.9
73146,10,1500.48
73146,11,1280.54
73146,12,2133.6
73155,1,1762.3600000000001
73155,2,2098.68
73155,3,1928.8
73155,4,2066.28
73155,5,1931.96
73155,6,1515.16
73155,7,1609.69
73155,8,1600.69
73155,9,1741.3600000000001
73155,10,2014.96
73155,11,2189.18
73155,12,2105.5
73171,1,1721.28
73171,2,1615.73
73171,3,1683.89
73171,4,1529.72
73171,5,1843.09
73171,6,1632.97
73171,7,1570.26
73171,8,1962.54
73171,9,1746.7
73171,10,1638.64
73171,11,1857.21
73171,12,1756.3
73196,1,2342.08
73196,2,1475.6
73196,3,1660.1299999999999
73196,4,1779.69
73196,5,1831.04
73196,6,1730.16
73196,7,2251.1
73196,8,1735.89
73196,9,1778.47
73196,10,1455.57
73196,11,1592.37
73196,12,2562.83
73205,1,1330.41
73205,2,1194.35
73205,3,1432.43
73205,4,1531.08
73205,5,1717.03
73205,6,1289.11
73205,7,1623.97
73205,8,1897.8799999999999
73205,9,1360.02
73205,10,1371.45
73205,11,1863.82
73205,12,1911.82
73219,1,1718.41
73219,2,1657.56
73219,3,1912.12
73219,4,1326.43
73219,5,1734.3799999999999
73219,6,1430.3600000000001
73219,7,1532.3799999999999
73219,8,1772.29
73219,9,1784.99
73219,10,1599.64
73219,11,1910.1200000000001
73219,12,1850.42
73234,1,1446.49
73234,2,1344.1299999999999
