from_totally_fake_account,recency,frequency,monetary,r_score,f_score,m_score
84786,1,892,32014.13,2,1,4
84791,0,1193,16225.76,1,3,1
84795,0,1107,20375.65,1,2,2
84803,0,1027,34918.08,1,2,4
84818,0,1628,14105.7,1,4,1
84840,0,1465,18840.2,1,3,2
84863,0,1635,32065.91,1,4,4
84876,0,964,19676.6,1,1,2
84893,0,1115,22342.78,1,2,3
84895,0,927,30143.51,1,1,4
84897,0,1668,19415.68,1,4,2
84905,0,1486,18381.18,1,3,2
84925,0,1180,22558.35,1,3,3
84926,0,829,31817.61,1,1,4
84931,1,1180,32997.83,2,3,4
84934,3,815,18732.06,3,1,2
84945,0,1141,18832.02,1,2,2
84946,0,2310,35411.61,1,4,4
84948,0,1027,18438.67,1,2,2
84959,0,1262,24826.43,1,3,3
84961,0,1231,17915.69,1,3,2
84999,0,1147,18407.79,1,2,2
85030,1,916,18395.91,2,1,2
85045,0,1144,17292.64,1,2,1
85062,0,1184,15228.0,1,3,1
85079,0,1383,23345.13,1,3,3
85119,0,1032,25720.37,1,2,3
85144,0,1377,32944.79,1,3,4
85153,0,921,22191.29,1,1,3
85162,0,1899,19148.92,1,4,2
85170,0,998,29809.69,1,2,4
85179,0,1514,17763.25,1,4,2
85199,0,1122,32316.69,1,2,4
85200,0,1101,20574.3,1,2,2
85247,0,1270,35343.94,1,3,4
85262,0,1023,15177.76,1,2,1
85270,0,2016,28925.53,1,4,4
85278,0,1385,21854.77,1,3,3
85293,0,980,14439.81,1,1,1
85294,0,1067,21419.55,1,2,3
85311,0,1097,35705.77,1,2,4
85314,1,760,19659.84,2,1,2
85323,0,1084,15155.76,1,2,1
85345,0,1311,21242.22,1,3,3
85362,0,1114,19543.65,1,2,2
85368,0,1853,25047.51,1,4,3
85378,0,1536,19311.01,1,4,2
85391,1,1113,21550.71,2,2,3
85411,0,1854,14144.51,1,4,1
85422,0,1044,15245.3,1,2,1
85436,0,1622,31637.9,1,4,4
85457,0,773,26352.21,1,1,3
85477,0,791,24674.23,1,1,3
85492,0,1426,17188.2,1,3,1
85508,0,1251,16982.05,1,3,1
85517,0,1733,17978.34,1,4,2
85519,0,1036,35292.55,1,2,4
85529,0,1126,19287.11,1,2,2
85532,0,1642,17376.170000000002,1,4,1
85536,0,1869,18377.76,1,4,2
85539,0,829,19114.95,1,1,2
85545,0,1711,23372.65,1,4,3
85568,1,1069,29073.53,2,2,4
85593,0,2216,29319.03,1,4,4
85635,0,1504,16562.42,1,4,1
85642,1,881,36077.03,2,1,4
85664,2,905,28219.76,2,1,3
85684,0,1796,18171.53,1,4,2
85691,1,1153,25243.33,2,2,3
85701,0,2088,38297.96,1,4,4
85755,0,1106,19879.68,1,2,2
85764,0,1927,19139.9,1,4,2
85767,0,1810,37889.12,1,4,4
85774,0,959,21675.88,1,1,3
85824,2,792,22937.83,2,1,3
85883,0,1883,20836.15,1,4,2
85885,0,815,16609.09,1,1,1
85898,0,1364,33222.13,1,3,4
85917,0,1369,23733.57,1,3,3
85921,0,1378,21699.05,1,3,3
85945,1,1114,22823.25,2,2,3
85948,0,859,20797.79,1,1,2
85958,0,1029,23838.27,1,2,3
85983,0,1694,22668.74,1,4,3
85984,2,727,26559.56,2,1,3
86008,0,1862,14940.39,1,4,1
86072,1,1090,20307.42,2,2,2
86073,0,1529,18626.87,1,4,2
86107,1,1063,13465.96,2,2,1
86121,0,1834,20707.22,1,4,2
86156,0,1441,23760.07,1,3,3
86161,0,1528,34853.95,1,4,4
86178,0,1334,29348.56,1,3,4
86194,0,2207,22620.91,1,4,3
86195,3,826,14705.45,3,1,1
86199,0,1798,39429.03,1,4,4
86203,0,687,13872.960000000001,1,1,1
86214,1,918,17365.78,2,1,1
86227,0,1050,15551.3,1,2,1
86253,0,946,17085.04,1,1,1
86256,0,1174,23556.41,1,3,3
86266,0,1537,32373.88,1,4,4
86267,0,863,29001.04,1,1,4
86269,0,1768,24529.55,1,4,3
86272,0,1499,35129.08,1,3,4
86294,0,1095,29307.91,1,2,4
86320,0,1578,17946.7,1,4,2
86355,0,981,17973.21,1,1,2
86356,0,652,9739.16,1,1,1
86380,0,1461,17438.75,1,3,1
86381,1,1075,19582.83,2,2,2
86399,0,1104,21845.77,1,2,3
86414,1,891,15572.19,2,1,1
86417,0,1692,16260.949999999999,1,4,1
86440,0,1879,30682.73,1,4,4
86448,0,1863,34059.6,1,4,4
86458,2,701,20396.44,2,1,2
86503,0,1278,18726.08,1,3,2
86519,0,1777,25667.43,1,4,3
86539,0,1917,34607.36,1,4,4
86551,0,1370,20160.89,1,3,2
86554,0,2072,21921.41,1,4,3
86558,0,1100,25001.43,1,2,3
86560,0,1217,15623.19,1,3,1
86572,0,846,15350.93,1,1,1
86580,0,1203,14306.28,1,3,1
86583,2,678,28379.13,2,1,3
86624,0,1864,20158.6,1,4,2
86637,0,1216,34102.92,1,3,4
86693,0,1701,16760.46,1,4,1
86698,0,1254,18130.26,1,3,2
86710,1,752,24791.95,2,1,3
86739,0,1224,23301.47,1,3,3
86772,0,1742,17604.86,1,4,1
86782,0,1727,21842.86,1,4,3
86803,0,1121,16529.16,1,2,1
86819,0,1559,29588.46,1,4,4
86881,0,1671,20972.61,1,4,2
86899,0,1949,20452.51,1,4,2
86922,0,1206,16905.05,1,3,1
86926,0,1145,33688.06,1,2,4
86927,0,1090,37265.52,1,2,4
86933,2,977,20578.7,2,1,2
86959,0,1077,17984.91,1,2,2
86964,0,810,19631.62,1,1,2
86965,0,2061,25190.99,1,4,3
86967,0,1866,34058.08,1,4,4
86984,0,1088,20280.09,1,2,2
87005,0,1207,23122.55,1,3,3
87006,0,1248,36033.87,1,3,4
87017,0,1049,29726.91,1,2,4
87018,0,1874,30339.53,1,4,4
87025,0,1740,30830.86,1,4,4
87036,0,1707,29431.22,1,4,4
87048,0,1046,30085.12,1,2,4
87061,0,1012,31182.17,1,2,4
87068,0,1503,27233.36,1,4,3
87080,0,1161,31410.1,1,3,4
87087,1,717,30478.52,2,1,4
87098,0,1522,26512.61,1,4,3
87108,0,1750,19275.13,1,4,2
87118,0,1969,21166.02,1,4,3
87175,0,1209,31838.58,1,3,4
87207,0,1421,32842.27,1,3,4
87217,0,1995,22347.61,1,4,3
87218,1,814,17994.03,2,1,2
87226,0,905,30809.920000000002,1,1,4
87263,0,782,28193.010000000002,1,1,3
87264,1,1069,13411.4,2,2,1
87271,0,1651,35593.23,1,4,4
87273,0,713,20258.26,1,1,2
87302,0,1154,21997.78,1,2,3
87308,0,1736,22631.28,1,4,3
87324,0,2619,23430.7,1,4,3
87330,0,980,14248.94,1,1,1
87332,0,1102,32544.38,1,2,4
87344,0,949,16616.61,1,1,1
87355,2,810,21160.33,2,1,3
87369,0,1480,16747.61,1,3,1
87372,0,1915,23472.02,1,4,3
87388,0,1061,31173.5,1,2,4
87439,0,1621,18402.39,1,4,2
87486,0,1657,26019.52,1,4,3
87516,0,1213,20234.98,1,3,2
87528,1,971,17408.6,2,1,1
87531,0,1115,16576.329999999998,1,2,1
87545,0,1086,21444.83,1,2,3
87547,0,1136,21066.97,1,2,3
87549,0,1359,18739.05,1,3,2
87568,0,1991,18286.46,1,4,2
87573,0,958,28951.88,1,1,4
87578,0,973,29963.5,1,1,4
87582,0,1659,23213.68,1,4,3
87595,0,984,14825.73,1,1,1
87599,0,1387,19299.96,1,3,2
87604,0,1325,30529.06,1,3,4
87605,0,1047,29800.04,1,2,4
87615,0,1536,21680.51,1,4,3
87617,0,1636,18534.76,1,4,2
87633,1,1093,22809.52,2,2,3
87651,0,1097,13680.42,1,2,1
87662,2,952,11473.23,2,1,1
87668,0,1217,23050.96,1,3,3
87674,1,881,29476.84,2,1,4
87692,2,975,17193.03,2,1,1
87718,0,955,14013.85,1,1,1
87725,0,1162,19058.17,1,3,2
87731,0,1127,26475.87,1,2,3
87762,3,1023,14337.36,3,2,1
87765,0,1074,29230.19,1,2,4
87768,0,996,30813.33,1,2,4
87769,0,1154,17460.4,1,2,1
87770,0,1147,19952.41,1,2,2
87771,1,1073,14088.47,2,2,1
87772,0,1003,13025.34,1,2,1
87805,0,1182,13214.53,1,3,1
87814,0,1035,14314.96,1,2,1
87815,0,1047,29889.32,1,2,4
87821,0,1158,18322.93,1,3,2
87847,0,1254,30922.73,1,3,4
87852,2,1095,16208.76,2,2,1
87861,3,746,19684.07,3,1,2
87865,1,1262,31871.0,2,3,4
87867,0,1251,20729.35,1,3,2
87873,3,783,30807.91,3,1,4
87886,0,1110,39138.55,1,2,4
87926,0,1288,19080.1,1,3,2
87935,0,1094,15094.82,1,2,1
87954,0,1135,16593.05,1,2,1
87971,0,1977,21776.77,1,4,3
87980,0,1119,18358.04,1,2,2
87995,0,1073,17792.69,1,2,2
87997,0,1081,12279.210000000001,1,2,1
88014,0,1582,20761.84,1,4,2
88017,0,1224,17323.27,1,3,1
88027,0,1931,33655.6,1,4,4
88029,0,965,19037.78,1,1,2
88041,0,1476,27968.08,1,3,3
88064,0,985,28529.63,1,1,3
88076,1,1133,20773.41,2,2,2
88080,0,829,26504.16,1,1,3
88084,0,1231,19711.6,1,3,2
88122,0,1777,19496.37,1,4,2
88124,0,1536,30596.49,1,4,4
88126,0,1228,19465.37,1,3,2
88148,0,1004,16361.710000000001,1,2,1
88151,0,1784,24310.86,1,4,3
88155,0,914,30426.27,1,1,4
88188,0,1466,37912.37,1,3,4
88189,0,1566,20150.09,1,4,2
88203,0,1724,33841.39,1,4,4
88244,0,1635,15585.34,1,4,1
88245,0,1075,16456.75,1,2,1
88266,1,867,31634.02,2,1,4
88267,0,1042,19608.91,1,2,2
88281,0,1138,15885.11,1,2,1
88283,0,1143,31133.49,1,2,4
88284,1,1215,31574.42,2,3,4
88298,0,1868,34837.46,1,4,4
88301,0,1094,28570.03,1,2,3
88314,0,1651,34511.15,1,4,4
88315,0,1572,26505.07,1,4,3
88316,0,1151,20269.45,1,2,2
88339,0,1454,24913.2,1,3,3
88350,1,1533,26022.2,2,4,3
88363,1,804,14207.81,2,1,1
88371,0,1707,16953.55,1,4,1
88373,0,744,21191.12,1,1,3
88385,0,1282,17246.04,1,3,1
88389,0,1751,22747.04,1,4,3
88390,0,974,25444.66,1,1,3
88410,2,859,13142.46,2,1,1
88411,0,1220,35466.34,1,3,4
88412,0,1109,34394.8,1,2,4
88429,0,1161,33477.35,1,3,4
88448,0,1206,18572.09,1,3,2
88477,0,1319,20949.08,1,3,2
88481,0,1295,15367.82,1,3,1
88494,0,1116,20066.26,1,2,2
88528,0,1025,17761.39,1,2,2
88540,0,989,22767.89,1,1,3
88554,0,962,27895.24,1,1,3
88555,0,2081,38957.36,1,4,4
88558,0,849,15327.58,1,1,1
88560,1,952,29613.44,2,1,4
88569,0,1700,14252.94,1,4,1
88582,0,1205,30337.57,1,3,4
88594,2,910,17789.46,2,1,2
88598,0,1147,21521.16,1,2,3
88603,0,1688,16187.28,1,4,1
88637,0,1185,18799.23,1,3,2
88664,1,636,12300.57,2,1,1
88673,0,1852,19402.28,1,4,2
88676,0,1659,18029.38,1,4,2
88678,0,1328,16499.86,1,3,1
88697,0,1409,16340.27,1,3,1
88698,0,1071,22104.2,1,2,3
88700,0,873,36291.4,1,1,4
88706,1,842,27381.14,2,1,3
88707,0,916,12807.68,1,1,1
88709,0,953,28130.329999999998,1,1,3
88710,0,1076,18134.96,1,2,2
88721,0,1737,20774.45,1,4,2
88729,0,871,32291.100000000002,1,1,4
88746,0,1695,20882.81,1,4,2
88754,0,1216,32643.04,1,3,4
88761,0,1163,32446.93,1,3,4
88821,0,1269,27222.04,1,3,3
88837,0,1794,34546.68,1,4,4
88846,0,1233,22172.67,1,3,3
88859,0,2190,25453.96,1,4,3
88860,0,1695,19837.9,1,4,2
88862,0,1902,23777.55,1,4,3
88863,0,1677,21525.85,1,4,3
88873,0,988,18389.28,1,1,2
88875,0,1092,20178.25,1,2,2
88876,1,1019,16588.75,2,2,1
88879,1,1107,16635.93,2,2,1
88944,0,1245,33895.1,1,3,4
88957,1,1077,32936.74,2,2,4
88987,0,1017,21259.14,1,2,3
88992,0,1136,35631.82,1,2,4
88996,0,1663,17668.8,1,4,1
89050,0,1077,36003.51,1,2,4
89061,0,1663,20755.95,1,4,2
89064,0,1102,33807.76,1,2,4
89073,1,915,32403.97,2,1,4
89094,0,1078,19241.9,1,2,2
89112,0,1211,29258.02,1,3,4
89126,0,1086,17228.23,1,2,1
89140,0,1916,29540.66,1,4,4
89141,0,942,29528.11,1,1,4
89173,0,938,18376.21,1,1,2
89175,0,1568,34840.15,1,4,4
89184,0,1192,17283.67,1,3,1
89210,0,1020,37608.3,1,2,4
89213,0,1327,23318.95,1,3,3
89215,1,866,22749.69,2,1,3
89249,0,1093,16381.27,1,2,1
89294,0,1185,18649.8,1,3,2
89301,0,1221,27486.15,1,3,3
89305,0,1173,14998.23,1,3,1
89350,0,1876,20918.5,1,4,2
89393,0,1182,34840.37,1,3,4
89399,0,1289,20538.96,1,3,2
89451,0,1822,21139.08,1,4,3
89455,0,1706,16628.44,1,4,1
89459,1,903,17912.21,2,1,2
89461,0,1345,28218.19,1,3,3
89478,1,862,31853.64,2,1,4
89485,0,1062,32747.05,1,2,4
89487,0,1101,31865.32,1,2,4
89512,2,845,14736.37,2,1,1
89517,0,2183,24709.67,1,4,3
89525,0,908,30783.21,1,1,4
89530,0,1029,30624.1,1,2,4
89542,0,1007,20599.18,1,2,2
89545,0,1182,21765.51,1,3,3
89585,2,806,12912.73,2,1,1
89594,1,997,16546.17,2,2,1
89596,0,1168,17293.8,1,3,1
89599,0,1206,17793.85,1,3,2
89603,0,985,28679.6,1,1,3
89619,0,1193,18552.57,1,3,2
89625,0,1210,20042.53,1,3,2
89631,0,1248,19065.12,1,3,2
89637,0,1114,33109.72,1,2,4
89638,0,1453,28730.36,1,3,3
89659,1,819,29920.87,2,1,4
89660,1,1553,32604.7,2,4,4
89673,0,1264,36759.9,1,3,4
89698,0,1277,16952.46,1,3,1
89719,1,1192,17770.84,2,3,2
89728,0,1109,25411.6,1,2,3
89756,0,1822,18974.98,1,4,2
89770,0,1696,20426.67,1,4,2
89771,0,959,31747.12,1,1,4
89830,1,1187,18264.99,2,3,2
89833,0,1085,21086.21,1,2,3
89847,0,1285,29126.59,1,3,4
89853,0,821,30561.34,1,1,4
89889,0,1460,16082.19,1,3,1
89920,1,1106,19497.3,2,2,2
89944,0,920,17996.56,1,1,2
89957,1,706,10894.27,2,1,1
89967,0,2125,21091.55,1,4,3
89974,1,1064,34889.75,2,2,4
89980,0,1604,19856.97,1,4,2
89982,0,1319,32682.56,1,3,4
89984,0,1699,18852.1,1,4,2
89985,0,997,16028.16,1,2,1
89993,3,900,20346.31,3,1,2
90028,0,1397,15997.27,1,3,1
90045,0,1623,14667.79,1,4,1
90068,1,891,21435.6,2,1,3
90077,1,727,18283.7,2,1,2
90083,3,755,26368.87,3,1,3
90098,0,757,15380.38,1,1,1
90105,0,1905,21164.18,1,4,3
90147,1,1118,34558.49,2,2,4
90153,1,1157,17051.69,2,3,1
90176,0,1665,22062.21,1,4,3
90218,0,975,17794.4,1,1,2
90269,0,1087,19432.35,1,2,2
90276,0,1757,19257.69,1,4,2
90304,0,1218,23445.26,1,3,3
90311,0,1697,17633.66,1,4,1
90330,0,1084,24679.06,1,2,3
90334,0,911,28484.66,1,1,3
90349,1,848,23648.96,2,1,3
90352,1,948,18191.06,2,1,2
90357,0,1163,18971.37,1,3,2
90388,0,1084,19453.14,1,2,2
90400,1,782,16802.57,2,1,1
90408,0,1966,21024.17,1,4,3
90409,0,997,15399.72,1,2,1
90435,0,936,28008.18,1,1,3
90448,0,924,20001.04,1,1,2
90482,0,1051,26007.15,1,2,3
90492,0,1106,19284.11,1,2,2
90502,0,1709,36808.94,1,4,4
90505,0,2173,33651.65,1,4,4
90512,0,916,17708.72,1,1,2
90524,0,1194,18921.64,1,3,2
90533,0,971,14768.71,1,1,1
90550,0,1656,26402.21,1,4,3
90561,1,828,31365.19,2,1,4
90563,0,989,14574.68,1,1,1
90574,0,1493,21351.15,1,3,3
90576,0,1190,17199.84,1,3,1
90601,0,1071,31311.47,1,2,4
90613,0,2144,20630.94,1,4,2
90620,0,1736,18130.2,1,4,2
90638,2,877,10119.21,2,1,1
90650,0,1113,19294.23,1,2,2
90681,0,1683,37770.45,1,4,4
90684,0,1045,18003.78,1,2,2
90689,0,739,29599.73,1,1,4
90711,0,1030,26691.12,1,2,3
90714,2,1066,21886.75,2,2,3
90715,0,1866,23107.99,1,4,3
90728,0,1152,19860.2,1,2,2
90745,0,1523,20952.55,1,4,2
90749,0,1106,17987.670000000002,1,2,2
90751,0,1318,32592.48,1,3,4
90752,0,1191,24077.71,1,3,3
90756,1,690,12076.45,2,1,1
90764,0,1620,19850.98,1,4,2
90768,2,965,20809.85,2,1,2
90781,0,1143,34819.59,1,2,4
90783,0,1101,35161.04,1,2,4
90784,0,1685,16839.37,1,4,1
90817,0,1613,15466.94,1,4,1
90822,0,1135,17165.84,1,2,1
90829,0,1113,16138.15,1,2,1
90830,1,1001,30025.94,2,2,4
90831,1,958,20111.71,2,1,2
90838,0,1135,20657.37,1,2,2
90840,0,1157,19770.92,1,3,2
90847,0,1127,21355.06,1,2,3
90861,0,1548,14791.02,1,4,1
90869,0,1673,18552.75,1,4,2
90877,0,1198,13358.48,1,3,1
90898,0,1490,21396.23,1,3,3
90903,0,1409,17596.11,1,3,1
90910,0,978,17423.28,1,1,1
90916,0,1348,15042.43,1,3,1
90923,0,1324,30198.68,1,3,4
90931,1,1066,28741.7,2,2,3
90958,0,1893,29777.07,1,4,4
90963,0,1054,15750.1,1,2,1
91010,0,1601,25051.21,1,4,3
91014,0,986,16730.12,1,1,1
91035,0,1586,17710.54,1,4,2
91054,0,812,13523.0,1,1,1
91055,0,1654,35537.59,1,4,4
91069,0,1094,32173.83,1,2,4
91091,0,1787,33054.37,1,4,4
91096,0,1599,21774.92,1,4,3
91107,0,1034,16444.65,1,2,1
91110,0,969,19051.72,1,1,2
91124,0,1041,14084.0,1,2,1
91134,0,1588,33890.99,1,4,4
91145,0,1694,32747.48,1,4,4
91147,0,1249,16409.84,1,3,1
91151,1,716,13620.39,2,1,1
91169,0,985,15967.34,1,1,1
91172,0,955,29741.87,1,1,4
91174,1,1119,31294.61,2,2,4
91186,0,1080,38912.68,1,2,4
91189,0,754,16361.88,1,1,1
91202,0,1691,23760.45,1,4,3
91212,0,1169,23766.329999999998,1,3,3
91230,0,1621,29976.18,1,4,4
91238,0,1029,19122.81,1,2,2
91245,1,1052,17353.98,2,2,1
91252,2,965,18371.6,2,1,2
91253,0,1003,17232.76,1,2,1
91258,0,1053,34303.42,1,2,4
91261,0,1078,19250.96,1,2,2
91264,1,1207,21116.43,2,3,3
91268,0,1388,23538.39,1,3,3
91276,1,953,30229.97,2,1,4
91294,0,1021,38089.12,1,2,4
91305,0,783,32609.11,1,1,4
91324,0,920,29112.19,1,1,4
91338,3,783,28479.21,3,1,3
91359,0,1369,20352.93,1,3,2
91360,0,1531,19082.73,1,4,2
91387,0,1214,18108.37,1,3,2
91393,0,1398,23814.97,1,3,3
91403,1,867,19627.4,2,1,2
91407,1,852,18661.85,2,1,2
91409,0,970,21534.44,1,1,3
91421,1,756,17423.3,2,1,1
91427,0,1290,32151.89,1,3,4
91431,0,1086,21560.59,1,2,3
91436,1,1058,20193.33,2,2,2
91447,0,841,17399.96,1,1,1
91456,0,938,26094.43,1,1,3
91468,0,1325,31178.739999999998,1,3,4
91508,0,1061,14923.05,1,2,1
91520,0,2056,37626.74,1,4,4
91522,0,1711,17497.34,1,4,1
91532,0,1144,17605.32,1,2,1
91561,3,1000,19063.88,3,2,2
91593,0,1849,15240.39,1,4,1
91601,0,1069,17939.68,1,2,2
91609,0,1312,20285.12,1,3,2
91615,0,809,14810.98,1,1,1
91618,0,1016,15197.95,1,2,1
91625,0,1656,30339.7,1,4,4
91626,0,1175,14336.58,1,3,1
91627,0,1209,21787.41,1,3,3
91641,0,1142,20843.01,1,2,2
91655,0,828,29545.25,1,1,4
91660,0,1331,29421.15,1,3,4
91665,0,1514,20963.43,1,4,2
91672,0,1105,32661.78,1,2,4
91684,0,1621,17879.32,1,4,2
91686,0,1421,22211.33,1,3,3
91695,0,1252,32492.21,1,3,4
91719,0,1899,32348.12,1,4,4
91733,2,1231,25888.95,2,3,3
91741,0,1624,17225.28,1,4,1
91748,0,1570,34635.3,1,4,4
91749,1,1255,29077.86,2,3,4
91760,0,1882,23062.01,1,4,3
91761,0,1703,20636.18,1,4,2
91788,2,777,29973.35,2,1,4
91789,0,1200,20416.72,1,3,2
91792,0,1174,30445.86,1,3,4
91795,0,1004,14537.97,1,2,1
91819,0,701,29272.61,1,1,4
91835,2,795,35709.53,2,1,4
91844,0,1034,29113.44,1,2,4
91858,1,800,13486.29,2,1,1
91890,0,1114,20535.29,1,2,2
91906,0,1695,23574.38,1,4,3
91908,0,1188,21712.21,1,3,3
91916,0,732,12363.5,1,1,1
91919,0,1142,20746.829999999998,1,2,2
91964,3,967,29703.3,3,1,4
91987,0,1090,36989.05,1,2,4
91996,0,1050,18578.24,1,2,2
92018,1,989,17115.92,2,1,1
92030,0,1469,34890.28,1,3,4
92045,1,845,14507.77,2,1,1
92061,0,1597,22363.18,1,4,3
92067,1,1035,28619.0,2,2,3
92091,0,1931,39152.17,1,4,4
92097,0,1275,20989.79,1,3,2
92113,0,1278,30628.99,1,3,4
92154,0,1148,27507.18,1,2,3
92165,0,1204,20803.41,1,3,2
92172,1,1103,18179.54,2,2,2
92174,0,1605,26351.91,1,4,3
92175,0,1304,21035.59,1,3,3
92185,0,1234,16630.16,1,3,1
92205,0,1282,34094.83,1,3,4
92209,0,896,14936.04,1,1,1
92210,1,999,31024.96,2,2,4
92226,0,881,31189.66,1,1,4
92229,0,1025,28386.33,1,2,3
92237,0,1520,25398.42,1,4,3
92253,0,1000,19964.96,1,2,2
92265,0,1269,31603.46,1,3,4
92278,0,1233,24281.4,1,3,3
92283,0,2195,24771.6,1,4,3
92284,0,1038,18692.87,1,2,2
92296,0,1743,17058.19,1,4,1
92325,0,834,23579.35,1,1,3
92336,0,988,30361.54,1,1,4
92346,1,1258,18117.64,2,3,2
92351,0,1943,16836.3,1,4,1
92356,3,702,11456.66,3,1,1
92386,3,703,26204.14,3,1,3
92396,0,1632,20526.87,1,4,2
92399,0,1098,19552.56,1,2,2
92413,0,996,27558.21,1,2,3
92415,0,1775,23538.51,1,4,3
92416,0,1218,23307.57,1,3,3
92428,0,1246,26862.97,1,3,3
92430,0,1266,22876.13,1,3,3
92463,0,1729,24774.39,1,4,3
92468,0,1089,18073.43,1,2,2
92469,0,1167,32124.68,1,3,4
92485,0,1090,16630.89,1,2,1
92488,0,1473,33538.35,1,3,4
92498,0,1611,26753.87,1,4,3
92499,0,1111,22148.64,1,2,3
92506,0,1756,29084.3,1,4,4
92524,0,1444,20986.34,1,3,2
92527,0,1030,15843.52,1,2,1
92540,0,1644,18103.72,1,4,2
92551,0,1231,17108.74,1,3,1
92552,0,1091,18934.44,1,2,2
92566,0,1159,36867.24,1,3,4
92591,0,953,29150.67,1,1,4
92601,0,1608,19550.51,1,4,2
92603,0,820,11539.32,1,1,1
92610,2,748,21944.97,2,1,3
92614,0,1927,30718.170000000002,1,4,4
92626,0,1074,20589.76,1,2,2
92631,0,870,21762.82,1,1,3
92633,0,1017,16674.79,1,2,1
92635,0,1664,18688.81,1,4,2
92639,0,1123,31550.87,1,2,4
92649,0,1292,30984.57,1,3,4
92667,0,941,27969.74,1,1,3
92675,0,1189,17920.24,1,3,2
92692,0,1788,21420.77,1,4,3
92693,0,1056,17332.34,1,2,1
92696,1,824,29376.35,2,1,4
92705,3,878,19465.27,3,1,2
92710,0,1602,21318.94,1,4,3
92715,0,1182,21809.01,1,3,3
92721,0,1125,15533.99,1,2,1
92768,0,1696,32627.72,1,4,4
92774,0,965,29786.56,1,1,4
92775,0,1657,20235.09,1,4,2
92777,2,919,12906.22,2,1,1
92778,1,1062,34255.96,2,2,4
92785,0,1689,20815.99,1,4,2
92793,0,774,21026.99,1,1,3
92813,0,1672,17472.03,1,4,1
92830,0,1468,23553.01,1,3,3
92848,0,1028,18240.82,1,2,2
92852,0,1839,26883.51,1,4,3
92882,0,1290,23529.96,1,3,3
92892,0,1691,13522.4,1,4,1
92918,1,722,29167.12,2,1,4
92920,0,2179,35149.16,1,4,4
92925,1,1148,31104.47,2,2,4
92936,0,1697,28316.19,1,4,3
92943,0,1644,33823.64,1,4,4
92945,0,1290,32944.1,1,3,4
92959,0,1889,12397.35,1,4,1
92970,0,1473,13993.13,1,3,1
92973,0,1594,22501.47,1,4,3
92977,1,962,17263.13,2,1,1
92998,0,1198,37390.12,1,3,4
93012,0,1230,18161.4,1,3,2
93024,0,983,28594.63,1,1,3
93025,0,1459,20048.38,1,3,2
93051,1,1009,21880.86,2,2,3
93083,0,2032,32991.56,1,4,4
93095,1,843,15048.32,2,1,1
93144,1,829,17755.57,2,1,2
93167,0,1097,13903.17,1,2,1
93176,0,949,21882.46,1,1,3
93177,1,993,14054.04,2,2,1
93178,0,1723,36053.75,1,4,4
93187,0,1178,18347.9,1,3,2
93215,1,1141,16165.09,2,2,1
93228,0,1332,34600.6,1,3,4
93241,0,1682,35695.68,1,4,4
93283,0,1056,22656.02,1,2,3
93303,1,1244,14551.8,2,3,1
93313,0,1241,26172.47,1,3,3
93333,0,1273,34228.66,1,3,4
93372,0,2457,24672.75,1,4,3
93375,0,955,14589.23,1,1,1
93399,0,1546,17308.98,1,4,1
93401,1,774,13569.25,2,1,1
93407,2,1178,19551.85,2,3,2
93420,1,850,21096.9,2,1,3
93426,0,1133,27913.4,1,2,3
93458,0,1543,20267.3,1,4,2
93492,1,877,28562.19,2,1,3
93514,3,655,14068.48,3,1,1
93522,0,1302,34578.53,1,3,4
93528,0,1755,21943.38,1,4,3
93530,0,2307,25390.43,1,4,3
93588,0,1800,17656.24,1,4,1
93608,0,1195,22050.09,1,3,3
93614,0,1583,18106.91,1,4,2
93624,0,1287,34537.36,1,3,4
93653,0,1020,26626.22,1,2,3
93656,1,1148,21073.3,2,2,3
93658,0,1108,19388.57,1,2,2
93665,0,1101,29480.66,1,2,4
93678,0,1752,17655.78,1,4,1
93680,0,1688,37216.47,1,4,4
93683,0,1051,28976.53,1,2,4
93692,1,1153,36337.9,2,2,4
93694,0,1188,30868.68,1,3,4
93765,0,1436,16505.04,1,3,1
93771,0,911,14107.0,1,1,1
93782,1,997,35162.909999999996,2,2,4
93787,0,1714,20872.72,1,4,2
93790,0,1271,17906.64,1,3,2
93827,0,1352,23990.18,1,3,3
93841,0,1219,18765.5,1,3,2
93850,0,1407,18517.13,1,3,2
93862,0,1140,19266.18,1,2,2
93866,0,1298,18126.97,1,3,2
93867,1,1306,18443.55,2,3,2
93870,0,1225,21373.99,1,3,3
93871,0,1764,19336.79,1,4,2
93884,1,1049,16201.02,2,2,1
93893,0,898,13726.6,1,1,1
93932,0,822,17108.23,1,1,1
93952,0,1515,21718.24,1,4,3
93971,0,1162,22089.64,1,3,3
93990,0,1731,30282.15,1,4,4
93992,2,1020,14070.44,2,2,1
94002,1,1094,24964.420000000002,2,2,3
94012,0,1830,31215.71,1,4,4
94025,0,1681,19881.12,1,4,2
94032,0,970,32646.42,1,1,4
94054,2,1267,33353.67,2,3,4
94072,1,910,18770.6,2,1,2
94079,0,1113,15916.29,1,2,1
94088,0,834,18453.920000000002,1,1,2
94090,0,1650,19886.13,1,4,2
94130,0,978,18638.8,1,1,2
94142,0,1598,25341.420000000002,1,4,3
94152,1,937,15060.22,2,1,1
94153,1,715,31027.98,2,1,4
94157,0,1030,24896.98,1,2,3
